  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:48 ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 003 ; DESODORISANTS ELECTRIQUES ; 006 ; 0000001712912 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 4,2 ; 11,78 ; 5,616667 ; 0,3973307 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 003 ; DESODORISANTS ELECTRIQUES ; 006 ; 0000001712912 ; 3059943021112 ; AW FRESH RARE RECH ; AW FRESH RARE RECH FLEUR ; AIR WICK ; RB HYGIENE HOME FR ; 2,1 ; 5,89 ; 4,91 ; 0,2 ; 2,000 ; UVC ; 4,2 ; 11,78 ; 5,616667 ; 0,3973307 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 003 ; DESODORISANTS ELECTRIQUES ; 006 ; 0000001712913 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 9,36 ; 10,38 ; -0,71 ; -0,05700064 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 003 ; DESODORISANTS ELECTRIQUES ; 006 ; 0000001712913 ; 3059943021129 ; AW FRESH RARE RECH ; AW FRESH RARE RECH.BOIS ; AIR WICK ; RB HYGIENE HOME FR ; 4,68 ; 5,19 ; 4,33 ; 0,2 ; 2,000 ; UVC ; 9,36 ; 10,38 ; -0,71 ; -0,05700064 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ;  ; 10 ; 10 ;  ;  ;  ;  ;  ;  ;  ;  ; 35,000 ;  ; 45,21 ; 72,05 ; 14,83167 ; 0,2319188 ; 160,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001519216 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 2,15 ; 2,75 ; 0,1416667 ; 0,04292929 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001519216 ; 3560071313456 ; 150G DESODO GEL LA ; 150G DESODO GEL LAVAND. S ; SIMPL ; RELEVI SRL ; 0,43 ; 0,55 ; 0,46 ; 0,2 ; 5,000 ; UVC ; 2,15 ; 2,75 ; 0,1416667 ; 0,04292929 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001597136 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,06 ; 2,38 ; 0,9233333 ; 0,323296 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001597136 ; 3560071401139 ; 150G DESODO GEL LA ; 150G DESODO GEL LAVANDE C ; CRF ESSENT ; RELEVI SRL ; 0,53 ; 1,19 ; 0,99 ; 0,2 ; 2,000 ; UVC ; 1,06 ; 2,38 ; 0,9233333 ; 0,323296 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001020841 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 1,59 ; 3,45 ; 1,285 ; 0,3103865 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001020841 ; 3560071401283 ; 150G DESODO GEL VA ; 150G DESODO GEL VANILLE C ; CRF ESSENT ; RELEVI SRL ; 0,53 ; 1,15 ; 0,96 ; 0,2 ; 3,000 ; UVC ; 1,59 ; 3,45 ; 1,285 ; 0,3103865 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001597130 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,53 ; 1,19 ; 0,4616667 ; 0,323296 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001597130 ; 3560071401375 ; 150G DESODO GEL CE ; 150G DESODO GEL CERISIER ; CRF ESSENT ; RELEVI SRL ; 0,53 ; 1,19 ; 0,99 ; 0,2 ; 1,000 ; UVC ; 0,53 ; 1,19 ; 0,4616667 ; 0,323296 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001398449 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,7 ; 4,98 ; 2,45 ; 0,4099732 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001398449 ; 3560071401528 ; 110G DESODO PERLE ; 110G DESODO PERLE CERIS C ; CRF ESSENT ; RELEVI SRL ; 0,85 ; 2,49 ; 2,08 ; 0,2 ; 2,000 ; UVC ; 1,7 ; 4,98 ; 2,45 ; 0,4099732 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000004144488 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 10,64 ; 13,23 ; 0,385 ; 0,02425044 ; 29,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000004144488 ; 5000204306828 ; 150G GEL LG DUREE ; 150G GEL LG DUREE MUGUET ; GLADE ; JOHNSON FRANCAISE ; 1,52 ; 1,89 ; 1,58 ; 0,2 ; 7,000 ; UVC ; 10,64 ; 13,23 ; 0,385 ; 0,02425044 ; 29,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001002845 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 15,2 ; 18,9 ; 0,55 ; 0,02425044 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000001002845 ; 5000204306880 ; GBB GEL LD LAVANDE ; GBB GEL LD LAVANDE GLADE ; GLADE ; JOHNSON FRANCAISE ; 1,52 ; 1,89 ; 1,58 ; 0,2 ; 10,000 ; UVC ; 15,2 ; 18,9 ; 0,55 ; 0,02425044 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000003936361 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 6,12 ; 11,7 ; 3,63 ; 0,258547 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000003936361 ; 8006540712054 ; FEBREZE PETIT COIN ; FEBREZE PETIT COIN ZERO O ; FEBREZE ; PROCTER & GAMBLE ; 3,06 ; 5,65 ; 4,71 ; 0,2 ; 2,000 ; UVC ; 6,12 ; 11,7 ; 3,63 ; 0,258547 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000003569397 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,06 ; 5,69 ; 1,681667 ; 0,2462898 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 001 ; 0000003569397 ; 8006540712207 ; FEBREZE PETIT C FL ; FEBREZE PETIT C FLEUR NAI ; FEBREZE ; PROCTER & GAMBLE ; 3,06 ; 5,65 ; 4,71 ; 0,2 ; 1,000 ; UVC ; 3,06 ; 5,69 ; 1,681667 ; 0,2462898 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 002 ; 0000002538330 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,16 ; 7,78 ; 3,323333 ; 0,3559697 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 004 ; DESODORISANT GEL, STICK ; 002 ; 0000002538330 ; 8436535313339 ; AURA DIF LING 20ML ; AURA DIFF LINGE 20ML ; AURA ; CRISTALINAS CENTRE ; 1,58 ; 3,89 ; 3,24 ; 0,2 ; 2,000 ; UVC ; 3,16 ; 7,78 ; 3,323333 ; 0,3559697 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ;  ; 7 ; 8 ;  ;  ;  ;  ;  ;  ;  ;  ; 19,000 ;  ; 13,3 ; 35,81 ; 16,54167 ; 0,3649101 ; 92,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000003838361 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,16 ; 2,99 ; 0,3316667 ; 0,09243776 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000003838361 ; 3059946079363 ; MECHE ACTIV A WICK ; AIR WICK MECHE EAUX FRCH ; AIR WICK ; RB HYGIENE HOME FR ; 2,16 ; 2,99 ; 2,49 ; 0,2 ; 1,000 ; UVC ; 2,16 ; 2,99 ; 0,3316667 ; 0,09243776 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001597102 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 5,58 ; 17,01 ; 8,595 ; 0,4210759 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001597102 ; 3560071400217 ; 375ML DESO MECH MU ; 375ML DESO MECH MUGUET CR ; CRF ESSENT ; NICOLS FRANCE ; 0,62 ; 1,89 ; 1,58 ; 0,2 ; 4,000 ; UVC ; 2,48 ; 7,56 ; 3,82 ; 0,4210759 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001597102 ; 3560071400392 ; 375ML DESO MECH.CE ; 375ML DESO MECH.CERIS CRF ; CRF ESSENT ; NICOLS FRANCE ; 0,62 ; 1,89 ; 1,58 ; 0,2 ; 5,000 ; UVC ; 3,1 ; 9,45 ; 4,775 ; 0,4210759 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001597101 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 1,86 ; 5,67 ; 2,865 ; 0,4210759 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001597101 ; 3560071400248 ; 375ML DESODO LAVAN ; 375ML DESODO LAVANDE CRF ; CRF ESSENT ; NICOLS FRANCE ; 0,62 ; 1,89 ; 1,58 ; 0,2 ; 3,000 ; UVC ; 1,86 ; 5,67 ; 2,865 ; 0,4210759 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001230369 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,62 ; 1,89 ; 0,955 ; 0,4210759 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001230369 ; 3560071400279 ; 375ML DESOD MECHE ; 375ML DESOD MECHE ROSE CR ; CRF ESSENT ; NICOLS FRANCE ; 0,62 ; 1,89 ; 1,58 ; 0,2 ; 1,000 ; UVC ; 0,62 ; 1,89 ; 0,955 ; 0,4210759 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000003796545 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,62 ; 1,89 ; 0,955 ; 0,4210759 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000003796545 ; 3560071400361 ; 375ML DESO MECH.VA ; 375ML DESO MECH.VANILL.CR ; CRF ESSENT ; NICOLS FRANCE ; 0,62 ; 1,89 ; 1,58 ; 0,2 ; 1,000 ; UVC ; 0,62 ; 1,89 ; 0,955 ; 0,4210759 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000004103573 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,24 ; 3,78 ; 1,91 ; 0,4210759 ; 22,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000004103573 ; 3560071400422 ; 375ML DESO MECHE F ; 375ML DESO MECHE FR RG CR ; CRF ESSENT ; NICOLS FRANCE ; 0,62 ; 1,89 ; 1,58 ; 0,2 ; 2,000 ; UVC ; 1,24 ; 3,78 ; 1,91 ; 0,4210759 ; 22,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001588499 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,22 ; 2,58 ; 0,93 ; 0,3003876 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 005 ; MECHES DESODORISANTES ; 001 ; 0000001588499 ; 3560071427290 ; 375ML DESODO MECH. ; 375ML DESODO MECH.MARINE ; SIMPL ; NICOLS FRANCE ; 0,61 ; 1,29 ; 1,08 ; 0,2 ; 2,000 ; UVC ; 1,22 ; 2,58 ; 0,93 ; 0,3003876 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ;  ; 14 ; 14 ;  ;  ;  ;  ;  ;  ;  ;  ; 54,000 ;  ; 155,62 ; 209 ; 18,54667 ; 0,0973746 ; 201,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000002925604 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 4,9 ; 5,95 ; 0,05833333 ; 0,008169935 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000002925604 ; 3059943024601 ; AW RECH MIST LIFE ; AW RECH MIST LIFE DELICES ; AIR WICK ; RB HYGIENE HOME FR ; 4,9 ; 5,95 ; 4,96 ; 0,2 ; 1,000 ; UVC ; 4,9 ; 5,95 ; 0,05833333 ; 0,008169935 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001612611 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 4,7 ; 13,25 ; 6,341667 ; 0,398847 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001612611 ; 3560071272135 ; 250ML DESODO RECH. ; 250ML DESODO RECH.LAVANDE ; CRF ESSENT ; MCBRIDE ; 0,94 ; 2,65 ; 2,21 ; 0,2 ; 5,000 ; UVC ; 4,7 ; 13,25 ; 6,341667 ; 0,398847 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000003915310 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 4,7 ; 13,25 ; 6,341667 ; 0,398847 ; 27,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000003915310 ; 3560071272197 ; 250ML DESODO RECH. ; 250ML DESODO RECH. VAN CR ; CRF ESSENT ; MCBRIDE ; 0,94 ; 2,65 ; 2,21 ; 0,2 ; 5,000 ; UVC ; 4,7 ; 13,25 ; 6,341667 ; 0,398847 ; 27,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001612609 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 5,64 ; 15,3 ; 7,11 ; 0,3872549 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001612609 ; 3560071272227 ; 250ML RECH.DESO.CE ; 250ML RECH.DESO.CERIS CRF ; CRF ESSENT ; MCBRIDE ; 0,94 ; 2,55 ; 2,13 ; 0,2 ; 6,000 ; UVC ; 5,64 ; 15,3 ; 7,11 ; 0,3872549 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001101348 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 9,36 ; 10,1 ; -0,9433333 ; -0,07783278 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001101348 ; 3665468302256 ; AW RECH PURE FRESH ; AW RECH PURE FRESH AGRUME ; AIR WICK ; RB HYGIENE HOME FR ; 4,68 ; 5,05 ; 4,21 ; 0,2 ; 2,000 ; UVC ; 9,36 ; 10,1 ; -0,9433333 ; -0,07783278 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001265284 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 4,68 ; 4,99 ; -0,5216666 ; -0,08711869 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001265284 ; 3665468302263 ; AW RECH PURE FRESH ; AW RECH PURE FRESH VANILL ; AIR WICK ; RB HYGIENE HOME FR ; 4,68 ; 4,99 ; 4,16 ; 0,2 ; 1,000 ; UVC ; 4,68 ; 4,99 ; -0,5216666 ; -0,08711869 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004068493 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 22,56 ; 24,76 ; -1,926667 ; -0,06484473 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004068493 ; 3665468302409 ; AW RECH SPRAY AUTO ; AW RECH SPRAY AUTO VANILL ; AIR WICK ; RB HYGIENE HOME FR ; 5,64 ; 6,19 ; 5,16 ; 0,2 ; 4,000 ; UVC ; 22,56 ; 24,76 ; -1,926667 ; -0,06484473 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004261922 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 5,65 ; 6,19 ; -0,4916667 ; -0,06619099 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004261922 ; 3665468302850 ; RECH. SPRAY SS.GAZ ; RECH. SPRAY SS.GAZ D.COTO ; AIR WICK ; RB HYGIENE HOME FR ; 5,65 ; 6,19 ; 5,16 ; 0,2 ; 1,000 ; UVC ; 5,65 ; 6,19 ; -0,4916667 ; -0,06619099 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004144322 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 9,76 ; 13,96 ; 1,873333 ; 0,1118274 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004144322 ; 5000204288094 ; 10ML T&FRESH RECH ; 10ML T&FRESH RECH MARINE ; GLADE ; JOHNSON FRANCAISE ; 2,44 ; 3,49 ; 2,91 ; 0,2 ; 4,000 ; UVC ; 9,76 ; 13,96 ; 1,873333 ; 0,1118274 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001032271 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 14,22 ; 20,94 ; 3,23 ; 0,1285419 ; 27,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000001032271 ; 5000204288124 ; T&F RECH MUGUET GL ; T&F RECH MUGUET GLADE HE ; GLADE ; JOHNSON FRANCAISE ; 2,37 ; 3,49 ; 2,91 ; 0,2 ; 6,000 ; UVC ; 14,22 ; 20,94 ; 3,23 ; 0,1285419 ; 27,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1109 ; DESODORISANT MAISON ; 006 ; DESODO SPRAY LONGUE DUREE ; 001 ; 0000004145263 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 14,64 ; 20,94 ; 2,81 ; 0,1118274 ; 27,000 ;  ;  
