  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:49 ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000004094267 ; 3600524074784 ; 150ML COND. BOND R ; 150 DEMELANT BOND REP ELS ; ELSEVE ; L OREAL FRANCE ; 5,71 ; 6,19 ; 5,16 ; 0,2 ; 2,000 ; UVC ; 11,42 ; 12,38 ; -1,103333 ; -0,07426853 ; 8,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001805210 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001805210 ; 3600524098599 ; 250ML HLE.EX ASH C ; 250ML HLE.EX ASH CHVX NOR ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 2,000 ; UVC ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000002696549 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 4,19 ; 4,99 ; -0,03166667 ; -0,005288355 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000002696549 ; 3600524098605 ; 250ML ASH CURL NUT ; 250ML ASH CURL NUTRITION ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,99 ; 4,16 ; 0,2 ; 1,000 ; UVC ; 4,19 ; 4,99 ; -0,03166667 ; -0,005288355 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003203949 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 18,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003203949 ; 3600524098629 ; 250ML ASH D LG ELS ; 250ML ASH DREAM LG ELSEVE ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 2,000 ; UVC ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 18,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003665952 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 6,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003665952 ; 3600524098667 ; 300ML ASH TOTAL RE ; 300ML ASH TOTAL REPAIR 5 ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 2,000 ; UVC ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 6,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001107612 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 41,9 ; 42,8 ; -6,233333 ; -0,1213655 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001107612 ; 3600524098674 ; 300ML ELSEVE NUTRI ; 300ML ELSEVE NUTRIT.GLO A ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 10,000 ; UVC ; 41,9 ; 42,8 ; -6,233333 ; -0,1213655 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003656440 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 4,19 ; 4,49 ; -0,4483333 ; -0,0832096 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003656440 ; 3600524098681 ; 300ML ASH ANTI CAS ; 300ML ASH ANTI CASSE ELSE ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 1,000 ; UVC ; 4,19 ; 4,49 ; -0,4483333 ; -0,0832096 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003561449 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 37,71 ; 39,81 ; -4,535 ; -0,09493008 ; 21,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000003561449 ; 3600524098698 ; 300ML ASH COLOR EL ; 300ML ASH COLOR VIVE ELSE ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 9,000 ; UVC ; 37,71 ; 39,81 ; -4,535 ; -0,09493008 ; 21,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001003019 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001003019 ; 3600524100292 ; 300ML ASH LISS INT ; 300ML ASH LISS INTENSE EL ; ELSEVE ; L OREAL FRANCE ; 4,19 ; 4,49 ; 3,74 ; 0,2 ; 2,000 ; UVC ; 8,38 ; 8,98 ; -0,8966666 ; -0,0832096 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001334977 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 5,84 ; 5,9 ; -0,9233333 ; -0,1304143 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000001334977 ; 5037156227505 ; 250ML ASH GO BLOND ; ASH GO BLONDER J.FR 250ML ; J.FRIEDA ; KAO FRANCE SARL ; 5,84 ; 6,99 ; 5,83 ; 0,2 ; 1,000 ; UVC ; 5,84 ; 5,9 ; -0,9233333 ; -0,1304143 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000004252349 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 7,48 ; 11,78 ; 2,336667 ; 0,165299 ; 6,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 001 ; 0000004252349 ; 8006540900239 ; 200ML COND DERMA X ; 200ML COND DERMA XPRO REP ; H&S ; PROCTER & GAMBLE ; 3,74 ; 5,89 ; 4,91 ; 0,2 ; 2,000 ; UVC ; 7,48 ; 11,78 ; 2,336667 ; 0,165299 ; 6,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001002993 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 19,62 ; 19,04 ; -3,753333 ; -0,1355625 ; 16,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001002993 ; 3058325830656 ; 2X200ML ASH NUTR.E ; ASH NUTR.EXTRE.2X200ML ; DESSANGE ; L OREAL FRANCE ; 6,76 ; 5,98 ; 4,98 ; 0,2 ; 2,000 ; UVC ; 13,52 ; 11,96 ; -3,553333 ; -0,2475845 ; 3,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001002993 ; 3600550817560 ; 200ML A SH NUTR EX ; A/SH.NUTR.EXTREME 200ML ; DESSANGE ; L OREAL FRANCE ; 3,05 ; 3,54 ; 2,95 ; 0,2 ; 2,000 ; UVC ; 6,1 ; 7,08 ; -0,2 ; -0,02354049 ; 10,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001525178 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,76 ; 4,3 ; 1,823333 ; 0,3533592 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001525178 ; 3560070627981 ; SOIN MINUTE ULTRA ; LCS KERAS. SOIN MIN.ULTRA ; LCS SC ; ROVAL ; 0,88 ; 2,15 ; 1,79 ; 0,2 ; 2,000 ; UVC ; 1,76 ; 4,3 ; 1,823333 ; 0,3533592 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001525669 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,84 ; 2,15 ; 0,9516667 ; 0,368863 ; 10,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001525669 ; 3560070628223 ; LCS SOIN MINUTE ; LCS SOIN MINUT.S.LISS.250 ; LCS SC ; ROVAL ; 0,84 ; 2,15 ; 1,79 ; 0,2 ; 1,000 ; UVC ; 0,84 ; 2,15 ; 0,9516667 ; 0,368863 ; 10,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000003193154 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,05 ; 4,39 ; 0,6083333 ; 0,1154771 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000003193154 ; 3600550949278 ; DESS ASH200 GELEE ; DESS ASH200 GELEE RO ; DESSANGE ; L OREAL FRANCE ; 3,05 ; 4,39 ; 3,66 ; 0,2 ; 1,000 ; UVC ; 3,05 ; 4,39 ; 0,6083333 ; 0,1154771 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001344453 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 4,78 ; 5,69 ; -0,03833333 ; -0,005614138 ; 8,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001344453 ; 3600551132976 ; 450ML ASH NUTRI PR ; 450ML ASH NUTRI PREMIUM F ; F.PROVOST ; L OREAL FRANCE ; 4,78 ; 5,69 ; 4,74 ; 0,2 ; 1,000 ; UVC ; 4,78 ; 5,69 ; -0,03833333 ; -0,005614138 ; 8,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001151936 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 6,16 ; 5,9 ; -1,243333 ; -0,175612 ; 7,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000001151936 ; 5037156232042 ; 250ML ASH BOUCLES ; J.FR ASH BOUCL FE 250ML ; J.FRIEDA ; KAO FRANCE SARL ; 6,16 ; 7,69 ; 6,41 ; 0,2 ; 1,000 ; UVC ; 6,16 ; 5,9 ; -1,243333 ; -0,175612 ; 7,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000003207026 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 6,44 ; 5,9 ; -1,523333 ; -0,2151601 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 001 ; APRES SHAMPOINGS COSMETIQUES ; 002 ; 0000003207026 ; 5037156251241 ; JF SB SOIN CORRECT ; JF SB SOIN CORRECTEUR COU ; J.FRIEDA ; KAO FRANCE SARL ; 6,44 ; 8,79 ; 7,33 ; 0,2 ; 1,000 ; UVC ; 6,44 ; 5,9 ; -1,523333 ; -0,2151601 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ;  ; 3 ; 3 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 5,27 ; 11,72 ; 4,496667 ; 0,3386843 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ; 001 ; 0000003417349 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,65 ; 5,09 ; 1,591667 ; 0,2605872 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ; 001 ; 0000003417349 ; 3549620008418 ; 150ML DEMSSRINCAGC ; 150ML DEMSSRINCAGCHX SECA ; LE PT OLIV ; PHOCEENNE COSMETIQUE ; 2,65 ; 5,09 ; 4,24 ; 0,2 ; 1,000 ; UVC ; 2,65 ; 5,09 ; 1,591667 ; 0,2605872 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ; 001 ; 0000001622313 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,82 ; 4,1 ; 1,596667 ; 0,3245257 ; 6,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ; 001 ; 0000001622313 ; 3560070815470 ; 200ML SPRAY DEMELA ; 200ML SPRAY DEMELANT ENF. ; CRF SOFT ; SARBEC ; 0,91 ; 2,05 ; 1,71 ; 0,2 ; 2,000 ; UVC ; 1,82 ; 4,1 ; 1,596667 ; 0,3245257 ; 6,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ; 001 ; 0000002479218 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,8 ; 2,53 ; 1,308333 ; 0,4309398 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1221 ; APRES-SHAMPOOINGS, SOINS ; 002 ; AUTRES DEMELANTS ; 001 ; 0000002479218 ; 3560070928132 ; TOUCHE DEMEL. ORAN ; TOUCH DEMEL.ORANG/ROM LCS ; CRF SOFT ; ROVAL ; 0,8 ; 2,55 ; 2,13 ; 0,2 ; 1,000 ; UVC ; 0,8 ; 2,53 ; 1,308333 ; 0,4309398 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ;  ;  ;  ; 52 ; 54 ;  ;  ;  ;  ;  ;  ;  ;  ; 96,000 ;  ; 488,21 ; 567,37 ; -15,40167 ; 0,03300605 ; 482,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ;  ; 28 ; 30 ;  ;  ;  ;  ;  ;  ;  ;  ; 55,000 ;  ; 275,94 ; 300,59 ; -25,44833 ; 0,005547121 ; 283,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003915116 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 7,62 ; 9,29 ; 0,1216667 ; 0,01091377 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003915116 ; 3140100410945 ; KERANOVE MASQUE ; MASQ NOURISS NAT/NOVE ; KERANOVE ; NATUR VITA ; 7,62 ; 9,29 ; 7,74 ; 0,2 ; 1,000 ; UVC ; 7,62 ; 9,29 ; 0,1216667 ; 0,01091377 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000004097736 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 35,34 ; 30,98 ; -9,523334 ; -0,2270702 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000004097736 ; 3215660142114 ; 2X340ML MASQ UDX T ; 2X340ML MASQ UDX TRESOR ; ULTRA DOUX ; L OREAL FRANCE ; 12,19 ; 9,9 ; 8,25 ; 0,2 ; 2,000 ; UVC ; 24,38 ; 19,8 ; -7,88 ; -0,3316498 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000004097736 ; 3600542509367 ; 340ML MASQ UD TRES ; 340ML MASQ TRESOR MIEL UD ; ULTRA DOUX ; L OREAL FRANCE ; 5,48 ; 5,59 ; 4,66 ; 0,2 ; 2,000 ; UVC ; 10,96 ; 11,18 ; -1,643333 ; -0,1224906 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000004097740 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 23,79 ; 21,08 ; -6,223333 ; -0,2509223 ; 15,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000004097740 ; 3215660143548 ; 2X340ML MASQ UD CO ; 2X340ML MASQ UD COCO MACA ; ULTRA DOUX ; L OREAL FRANCE ; 12,19 ; 9,9 ; 8,25 ; 0,2 ; 1,000 ; UVC ; 12,19 ; 9,9 ; -3,94 ; -0,3316498 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000004097740 ; 3600542509244 ; 340ML MASQ UD COCO ; 340ML MASQ MACADAMIA U.DO ; ULTRA DOUX ; L OREAL FRANCE ; 5,8 ; 5,59 ; 4,66 ; 0,2 ; 2,000 ; UVC ; 11,6 ; 11,18 ; -2,283333 ; -0,1701948 ; 15,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000001525168 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 2,36 ; 5,7 ; 2,39 ; 0,3494152 ; 7,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000001525168 ; 3560070628018 ; MASQUE ULTR.REPAIR ; LCS MASQ.ULTRA REPAIR 300 ; LCS SC ; ROVAL ; 1,18 ; 2,85 ; 2,38 ; 0,2 ; 2,000 ; UVC ; 2,36 ; 5,7 ; 2,39 ; 0,3494152 ; 7,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003541975 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,44 ; 2,59 ; 0,7183333 ; 0,231124 ; 16,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003541975 ; 3560071230142 ; 200ML MASQ CAP CHX ; 200ML MASQ CAP CHX S NECT ; LCS N. BIO ; HAVEA COMMERCIAL SER ; 1,44 ; 2,59 ; 2,16 ; 0,2 ; 1,000 ; UVC ; 1,44 ; 2,59 ; 0,7183333 ; 0,231124 ; 16,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003670080 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 2,02 ; 6,5 ; 3,396667 ; 0,4354701 ; 15,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003670080 ; 3560071268411 ; 300ML MASQUE RESIS ; 300ML MASQUE RESIST + KER ; LCS SC ; ROVAL ; 1,01 ; 2,99 ; 2,49 ; 0,2 ; 2,000 ; UVC ; 2,02 ; 6,5 ; 3,396667 ; 0,4354701 ; 15,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003797633 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,2 ; 2,69 ; 1,041667 ; 0,3226972 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 122 ; CAPILLAIRES ; 1222 ; TRAITEMENTS ET SOINS ; 000 ; MASQUES CAPILLAIRES ; 001 ; 0000003797633 ; 3560071403690 ; 300ML MASQUE AVO K ; 300ML MASQUE AVO KAR CRF ; CRF SOFT ; ROVAL ; 1,2 ; 2,69 ; 2,24 ; 0,2 ; 1,000 ; UVC ; 1,2 ; 2,69 ; 1,041667 ; 0,3226972 ; 11,000 ;  ;  
